"","Title","Revenue","logRev","N_Theaters","logThea","Release_Date","Inception","No_Article","Views60","Users60","Rigor60","Edits60","Views50","Users50","Rigor50","Edits50","Views40","Users40","Rigor40","Edits40","Views30","Users30","Rigor30","Edits30","Views20","Users20","Rigor20","Edits20","Views10","Users10","Rigor10","Edits10","lV60","lU60","lR60","lE60","ldV50","ldU50","ldR50","ldE50","ldV40","ldU40","ldR40","ldE40","ldV30","ldU30","ldR30","ldE30","ldV20","ldU20","ldR20","ldE20","ldV10","ldU10","ldR10","ldE10","Wide_Release","is_sequel","is_3D_or_IMAX","Fri_Sat","in_Summer","Federal_Holiday","N_Other_Rel"
"153","Marwencol",3276,8.09437844497296,1,0,2010-10-08,73,0,5,2,6,10,5,2,6,10,5,3,7,11,6,4,9,16,137,5,11,20,597,5,11,20,1.79175946922805,1.09861228866811,1.94591014905531,2.39789527279837,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,1.79175946922805,4.88280192258637,0.693147180559945,1.09861228866811,1.6094379124341,6.13339804299665,0,0,0,0,0,0,1,0,0,9
"154","Megamind",46016833,17.6445178222982,3944,8.27995071572253,2010-11-05,698,0,718216,286,319,406,754113,290,336,428,791729,307,356,454,836078,341,374,497,882918,371,389,537,936627,389,436,609,13.4845270307808,5.65948221575962,5.76832099579377,6.00881318544259,10.4884368626181,1.6094379124341,2.89037175789616,3.13549421592915,10.5352113548586,2.89037175789616,3.04452243772342,3.29583686600433,10.6998679877377,3.55534806148941,2.94443897916644,3.78418963391826,10.7545141667579,3.43398720448515,2.77258872223978,3.71357206670431,10.8913544828995,2.94443897916644,3.87120101090789,4.29045944114839,1,0,1,1,0,0,9
"155","Monsters",20508,9.92857033290359,3,1.09861228866811,2010-10-29,146,0,40452,21,23,53,54738,29,30,63,70535,31,32,69,91870,37,40,80,126843,54,65,114,153380,54,71,125,10.6078960853731,3.09104245335832,3.17805383034795,3.98898404656427,9.56710531186516,2.19722457733622,2.07944154167984,2.39789527279837,9.66763862872437,1.09861228866811,1.09861228866811,1.94591014905531,9.96815106586185,1.94591014905531,2.19722457733622,2.484906649788,10.4623602072736,2.89037175789616,3.25809653802148,3.55534806148941,10.1863329470964,0,1.94591014905531,2.484906649788,0,0,0,1,0,0,4
"156","Morning Glory",9203266,16.0350689790217,2518,7.83122021460429,2010-11-10,573,0,486053,73,85,105,501278,72,86,106,514428,72,86,106,528044,73,88,108,546079,78,90,110,568563,81,91,111,13.0940750078214,4.30406509320417,4.45434729625351,4.66343909411207,9.63075977186616,0,0.693147180559945,0.693147180559945,9.48425308034196,0,0,0,9.51907429112457,0.693147180559945,1.09861228866811,1.09861228866811,9.80012503954097,1.79175946922805,1.09861228866811,1.09861228866811,10.0206036992048,1.38629436111989,0.693147180559945,0.693147180559945,1,0,0,0,0,0,0
"157","Mugabe and the White African",1907,7.55328660560042,1,0,2010-07-23,370,0,6989,13,22,44,7513,13,22,44,8076,14,23,45,8436,14,23,45,8628,14,23,45,8805,15,24,46,8.85223583522786,2.63905732961526,3.13549421592915,3.80666248977032,6.26339826259162,0,0,0,6.33505425149806,0.693147180559945,0.693147180559945,0.693147180559945,5.88887795833288,0,0,0,5.26269018890489,0,0,0,5.18178355029209,0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,1,1,0,4
"158","Multiple Sarcasms",16025,9.68190528178887,15,2.70805020110221,2010-05-07,1017,0,29689,11,12,16,30274,11,12,16,30874,11,12,16,31543,11,12,16,32114,12,13,17,32867,13,14,18,10.2985655677578,2.484906649788,2.56494935746154,2.83321334405622,6.37331978957701,0,0,0,6.39859493453521,0,0,0,6.50727771238501,0,0,0,6.3491389913798,0.693147180559945,0.693147180559945,0.693147180559945,6.62539236800796,0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,1,0,0,6
"159","My Dog Tulip",11550,9.35444071594994,1,0,2010-09-01,891,0,16349,13,19,38,16503,13,19,38,16887,14,20,39,17403,14,20,39,17990,14,21,40,19597,14,21,40,9.7019831763254,2.63905732961526,2.99573227355399,3.66356164612965,5.04342511691925,0,0,0,5.95324333428778,0.693147180559945,0.693147180559945,0.693147180559945,6.24804287450843,0,0,0,6.37672694789863,0,0.693147180559945,0.693147180559945,7.38274644973891,0,0,0,0,0,0,0,1,0,1
"160","My Name Is Khan",1944027,14.480272152795,120,4.78749174278205,2010-02-12,874,0,599466,331,457,923,649981,339,475,972,692672,331,512,1026,746590,356,561,1135,804888,357,564,1142,867365,359,567,1150,13.3037962060631,5.80513496891649,6.12686918411419,6.82871207164168,10.8300453967661,2.19722457733622,2.94443897916644,3.91202300542815,10.6617668280339,0,3.63758615972639,4.00733318523247,10.8952381994201,3.25809653802148,3.91202300542815,4.70048036579242,10.9733402195328,0.693147180559945,1.38629436111989,2.07944154167984,11.042569773758,1.09861228866811,1.38629436111989,2.19722457733622,0,0,0,1,0,0,3
"161","My Soul to Take",6842220,15.7386227983436,2572,7.85243908535751,2010-10-08,345,0,89095,24,35,56,99203,27,37,59,118148,34,45,70,130824,37,50,75,165408,45,56,82,208157,52,64,90,11.3974697190729,3.2188758248682,3.58351893845611,4.04305126783455,9.22118139515406,1.38629436111989,1.09861228866811,1.38629436111989,9.84934810643548,2.07944154167984,2.19722457733622,2.484906649788,9.44754460693873,1.38629436111989,1.79175946922805,1.79175946922805,10.4511753410347,2.19722457733622,1.94591014905531,2.07944154167984,10.6631244743649,2.07944154167984,2.19722457733622,2.19722457733622,1,0,1,1,0,0,9
"162","Never Let Me Go",111734,11.6238763254913,4,1.38629436111989,2010-09-15,508,0,226655,64,87,124,238045,75,89,127,255539,74,97,139,274345,72,104,149,294603,79,106,153,319510,86,113,172,12.3311887285533,4.17438726989564,4.47733681447821,4.8283137373023,9.34057884889991,2.484906649788,1.09861228866811,1.38629436111989,9.76967040480179,0,2.19722457733622,2.56494935746154,9.84198441994208,0,2.07944154167984,2.39789527279837,9.91635441824295,2.07944154167984,1.09861228866811,1.6094379124341,10.1229443159923,2.07944154167984,2.07944154167984,2.99573227355399,0,0,0,0,0,0,1
"163","Night Catches Us",13562,9.51502704324379,4,1.38629436111989,2010-12-03,141,0,1817,6,7,20,2748,8,10,23,3356,10,12,25,4108,10,12,25,4874,10,13,26,6060,11,14,27,7.50549227473742,1.94591014905531,2.07944154167984,3.04452243772342,6.83733281468559,1.09861228866811,1.38629436111989,1.38629436111989,6.4118182677099,1.09861228866811,1.09861228866811,1.09861228866811,6.62406522779989,0,0,0,6.64248680136726,0,0.693147180559945,0.693147180559945,7.07918439460967,0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,1,0,0,5
"164","No One Knows About Persian Cats",8843,9.08738146457573,2,0.693147180559945,2010-04-16,337,0,27577,35,28,52,29500,32,30,54,32038,35,31,58,35832,39,32,59,39272,38,34,66,42552,38,34,66,10.2247736324017,3.58351893845611,3.36729582998647,3.97029191355212,7.56216163122565,0,1.09861228866811,1.09861228866811,7.83952558170468,1.38629436111989,0.693147180559945,1.6094379124341,8.24143968982973,1.6094379124341,0.693147180559945,0.693147180559945,8.14351740579748,0,1.09861228866811,2.07944154167984,8.0959035329611,0,0,0,0,0,0,1,0,0,9
"165","No Problem",242116,12.3971722291356,84,4.43081679884331,2010-12-10,363,0,71778,32,33,41,77755,35,38,51,84276,45,45,58,92002,56,54,70,101254,60,60,87,111495,76,69,102,11.1813472331473,3.49650756146648,3.52636052461616,3.73766961828337,8.69584134284388,1.38629436111989,1.79175946922805,2.39789527279837,8.78293635634926,2.39789527279837,2.07944154167984,2.07944154167984,8.95247596793358,2.484906649788,2.30258509299405,2.56494935746154,9.13270310224903,1.6094379124341,1.94591014905531,2.89037175789616,9.2342521920225,2.83321334405622,2.30258509299405,2.77258872223978,0,0,0,1,0,0,6
"166","Nowhere Boy",52749,10.8733000938126,4,1.38629436111989,2010-10-08,584,0,395056,103,144,187,408351,103,147,191,421473,103,150,194,434425,103,150,194,446305,110,155,201,459634,111,157,203,12.8867853372699,4.64439089914137,4.97673374242057,5.23644196282995,9.49521851709523,0,1.38629436111989,1.6094379124341,9.48212169489629,0,1.38629436111989,1.38629436111989,9.46908270053026,0,0,0,9.38269576445829,2.07944154167984,1.79175946922805,2.07944154167984,9.49777241317275,0.693147180559945,1.09861228866811,1.09861228866811,0,0,0,1,0,0,9
"167","Ondine",27497,10.2218321867947,5,1.6094379124341,2010-06-04,430,0,84658,19,21,40,86991,19,21,40,94126,21,24,43,100296,21,24,43,106908,23,26,45,112127,25,27,46,11.3463867020515,2.99573227355399,3.09104245335832,3.71357206670431,7.7553388128465,0,0,0,8.87290767425985,1.09861228866811,1.38629436111989,1.38629436111989,8.72761617832107,0,0,0,8.79679268767466,1.09861228866811,1.09861228866811,1.09861228866811,8.56025268087669,1.09861228866811,0.693147180559945,0.693147180559945,0,0,0,1,1,0,7
"168","Only When I Dance",2181,7.68753876620163,1,0,2010-07-02,113,0,373,4,4,5,426,4,4,5,483,5,5,6,578,5,5,6,627,5,5,6,652,5,5,6,5.92425579741453,1.6094379124341,1.6094379124341,1.79175946922805,3.98898404656427,0,0,0,4.06044301054642,0.693147180559945,0.693147180559945,0.693147180559945,4.56434819146784,0,0,0,3.91202300542815,0,0,0,3.25809653802148,0,0,0,0,0,0,1,1,1,1
"169","OSS 117 Lost in Rio",10243,9.23434982443653,3,1.09861228866811,2010-05-07,190,0,2237,5,6,7,2542,6,7,27,2848,7,8,29,3089,7,8,29,3366,7,8,29,3691,7,8,29,7.71333788887187,1.79175946922805,1.94591014905531,2.07944154167984,5.72358510195238,0.693147180559945,0.693147180559945,3.04452243772342,5.7268477475872,0.693147180559945,0.693147180559945,1.09861228866811,5.48893772615669,0,0,0,5.62762111369064,0,0,0,5.78689738136671,0,0,0,0,0,0,1,0,0,6
"170","Our Family Wedding",7629862,15.8475803165964,1605,7.38087903556412,2010-03-12,32,0,3884,0,0,0,4310,0,0,0,4556,0,0,0,5675,1,1,15,17787,8,8,22,28844,10,10,24,8.26487826280175,0,0,0,6.05678401322862,0,0,0,5.50938833662798,0,0,0,7.02108396428914,0.693147180559945,0.693147180559945,2.77258872223978,9.4020345350168,2.07944154167984,2.07944154167984,2.07944154167984,9.31090942689788,1.09861228866811,1.09861228866811,1.09861228866811,1,0,0,1,0,0,5
"171","Paranormal Activity 2",40678424,17.5212083869979,3216,8.07589363029886,2010-10-22,111,0,171968,55,71,92,218639,61,77,98,260179,59,79,100,312044,76,96,121,367960,99,114,161,491963,120,143,210,12.0550695069936,4.02535169073515,4.27666611901606,4.53259949315326,10.7508996921075,1.94591014905531,1.94591014905531,1.94591014905531,10.6344361703228,0,1.09861228866811,1.09861228866811,10.8564187485053,2.89037175789616,2.89037175789616,3.09104245335832,10.9316237273999,3.17805383034795,2.94443897916644,3.71357206670431,11.7280691021314,3.09104245335832,3.40119738166216,3.91202300542815,1,0,0,1,0,0,2
"172","Peepli Live",350054,12.7658427072791,64,4.15888308335967,2010-08-13,249,0,41295,33,33,50,43170,33,33,50,49560,42,42,61,58033,53,53,75,87326,74,75,111,123610,97,95,140,10.6285209219584,3.52636052461616,3.52636052461616,3.93182563272433,7.53689712956617,0,0,0,8.76264602965028,2.30258509299405,2.30258509299405,2.484906649788,9.0447579311865,2.484906649788,2.484906649788,2.70805020110221,10.2851379958783,3.09104245335832,3.13549421592915,3.61091791264422,10.4991597117122,3.17805383034795,3.04452243772342,3.40119738166216,0,0,0,1,1,0,6
"173","Percy Jackson and the Olympians The Lightning Thief",31236067,17.2570839787233,3356,8.1185050675871,2010-02-12,334,0,474400,194,225,297,514752,190,230,302,576238,204,246,322,635172,227,269,347,707326,240,295,375,803314,268,335,423,13.0698082345892,5.27299955856375,5.42053499927229,5.6970934865054,10.6054210203767,0,1.79175946922805,1.79175946922805,11.0265810493364,2.70805020110221,2.83321334405622,3.04452243772342,10.9841904206607,3.17805383034795,3.17805383034795,3.25809653802148,11.1865718618702,2.63905732961526,3.29583686600433,3.36729582998647,11.4719888805515,3.36729582998647,3.71357206670431,3.89182029811063,1,0,0,1,0,0,3
"174","Perrier%27s Bounty",828,6.71901315438526,1,0,2010-05-21,535,0,25849,13,15,18,29741,16,17,20,31378,17,18,21,32388,18,20,23,33252,20,23,27,34078,20,23,27,10.1600658799366,2.63905732961526,2.77258872223978,2.94443897916644,8.26693534761046,1.38629436111989,1.09861228866811,1.09861228866811,7.40123126441302,0.693147180559945,0.693147180559945,0.693147180559945,6.91869521902047,0.693147180559945,1.09861228866811,1.09861228866811,6.76272950693188,1.09861228866811,1.38629436111989,1.6094379124341,6.71780469502369,0,0,0,0,0,0,1,0,0,5
"175","Piranha 3D",10106872,16.1287261464866,2470,7.81197342962202,2010-08-20,663,0,397121,112,140,191,408432,120,147,198,416843,125,150,203,437259,148,172,237,475646,157,186,257,559758,186,215,294,12.8919988172468,4.72738781871234,4.94875989037817,5.25749537202778,9.33361938813635,2.19722457733622,2.07944154167984,2.07944154167984,9.03741453682259,1.79175946922805,1.38629436111989,1.79175946922805,9.9241231661362,3.17805383034795,3.13549421592915,3.55534806148941,10.5555001897375,2.30258509299405,2.70805020110221,3.04452243772342,11.3399164118986,3.40119738166216,3.40119738166216,3.63758615972639,1,0,1,1,1,0,4
"176","Please Give",118123,11.6794817334358,5,1.6094379124341,2010-04-30,65,0,464,2,3,4,770,2,3,4,1663,3,4,7,2494,3,4,7,3219,3,4,7,4092,4,5,8,6.14203740558736,1.09861228866811,1.38629436111989,1.6094379124341,5.7268477475872,0,0,0,6.79570577517351,0.693147180559945,0.693147180559945,1.38629436111989,6.72383244082121,0,0,0,6.5875500148248,0,0,0,6.77308037565554,0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,1,0,0,4
"177","Preacher%27s Kid",190638,12.1581316207398,109,4.69134788222914,2010-01-29,304,0,11456,11,11,24,12050,11,11,24,12472,11,11,24,13021,11,11,24,13735,11,11,24,14806,11,11,24,9.34635617589363,2.484906649788,2.484906649788,3.2188758248682,6.38856140554563,0,0,0,6.04737217904628,0,0,0,6.30991827822652,0,0,0,6.57228254269401,0,0,0,6.97728134163075,0,0,0,0,0,0,1,0,0,4
"178","Predators",24760882,17.0247756271171,2669,7.88945914940452,2010-07-09,2215,0,846727,260,416,692,895249,261,428,706,941676,281,447,733,998786,293,469,772,1044455,294,488,797,1111731,301,529,844,13.6491347886478,5.56452040732269,6.0330862217988,6.5410299991899,10.7897931913197,0.693147180559945,2.56494935746154,2.70805020110221,10.7456580044885,3.04452243772342,2.99573227355399,3.3322045101752,10.9527520215739,2.56494935746154,3.13549421592915,3.68887945411394,10.729196906179,0.693147180559945,2.99573227355399,3.25809653802148,11.1165737038786,2.07944154167984,3.73766961828337,3.87120101090789,1,0,0,1,1,0,4
"179","Prince of Persia The Sands of Time",30095259,17.2198782090077,3646,8.20138595523861,2010-05-28,1421,0,1005155,292,348,542,1046021,293,354,549,1087734,311,372,578,1126335,320,377,584,1175245,336,395,603,1258114,353,419,644,13.8206533113099,5.68017260901707,5.85507192220243,6.29710931993394,10.6180781703897,0.693147180559945,1.94591014905531,2.07944154167984,10.6385920828566,2.94443897916644,2.94443897916644,3.40119738166216,10.5610593675822,2.30258509299405,1.79175946922805,1.94591014905531,10.797757599041,2.83321334405622,2.94443897916644,2.99573227355399,11.3250283938431,2.89037175789616,3.2188758248682,3.73766961828337,1,0,0,1,1,0,2
"180","Raajneeti",850244,13.6532786460965,124,4.82028156560504,2010-06-04,553,0,199764,139,134,208,206439,152,143,221,214103,156,150,229,226734,156,151,231,248026,185,177,268,276194,212,215,325,12.2048969546765,4.9416424226093,4.90527477843843,5.34233425196481,8.80627428478173,2.63905732961526,2.30258509299405,2.63905732961526,8.94441979130591,1.6094379124341,2.07944154167984,2.19722457733622,9.44398855593548,0,0.693147180559945,1.09861228866811,9.9661336591864,3.40119738166216,3.29583686600433,3.63758615972639,10.2459773614828,3.3322045101752,3.66356164612965,4.06044301054642,0,0,0,1,1,0,7
"181","Raavan",482760,13.0872749147318,120,4.78749174278205,2010-06-18,1503,0,349298,188,205,309,452716,292,339,538,539098,338,375,584,597812,356,414,635,651918,380,445,675,708571,408,480,739,12.7636835679222,5.24174701505964,5.32787616878958,5.73657229747919,11.5465439765939,4.65396035015752,4.90527477843843,5.4380793089232,11.3665461761732,3.85014760171006,3.61091791264422,3.85014760171006,10.9804505097992,2.94443897916644,3.68887945411394,3.95124371858143,10.8987188464829,3.2188758248682,3.46573590279973,3.71357206670431,10.9447178729661,3.36729582998647,3.58351893845611,4.17438726989564,0,0,0,1,1,0,4
"182","Rabbit Hole",53778,10.8926197405854,5,1.6094379124341,2010-12-17,458,0,150899,37,47,69,166706,39,49,72,178455,43,56,80,188994,46,57,90,198610,51,67,101,219051,55,73,110,11.9243726447559,3.63758615972639,3.87120101090789,4.24849524204936,9.66827141998765,1.09861228866811,1.09861228866811,1.38629436111989,9.37160851957231,1.6094379124341,2.07944154167984,2.19722457733622,9.26293282209535,1.38629436111989,0.693147180559945,2.39789527279837,9.17128764471248,1.79175946922805,2.39789527279837,2.484906649788,9.92534688688902,1.6094379124341,1.94591014905531,2.30258509299405,0,0,0,1,0,0,4
"183","Racing Dreams",20048,9.90588467713585,33,3.49650756146648,2010-05-21,35,0,2392,0,0,0,2392,0,0,0,2392,0,0,0,2493,4,4,11,2585,4,4,11,2696,4,4,11,7.78030308790837,0,0,0,0,0,0,0,0,0,0,0,4.62497281328427,1.6094379124341,1.6094379124341,2.484906649788,4.53259949315326,0,0,0,4.71849887129509,0,0,0,0,0,0,1,0,0,5
"184","Ramona and Beezus",7810481,15.8709771076275,2719,7.90801944463247,2010-07-23,435,0,550800,133,144,210,564376,133,144,210,577839,139,149,217,592032,144,155,225,609691,152,162,233,631206,170,185,276,13.219128861376,4.89783979995091,4.97673374242057,5.35185813347607,9.51613246360028,0,0,0,9.50777473587064,1.94591014905531,1.79175946922805,2.07944154167984,9.56057461908493,1.79175946922805,1.94591014905531,2.19722457733622,9.77905747415795,2.19722457733622,2.07944154167984,2.19722457733622,9.97655212339313,2.94443897916644,3.17805383034795,3.78418963391826,1,0,0,1,1,0,4
"185","Rare Exports A Christmas Tale",9281,9.13572457859539,1,0,2010-12-03,63,0,186,2,2,4,1123,4,4,12,2078,4,4,12,7617,6,6,14,13951,11,9,20,16754,11,9,20,5.23110861685459,1.09861228866811,1.09861228866811,1.6094379124341,6.84374994900622,1.09861228866811,1.09861228866811,2.19722457733622,6.8627579130514,0,0,0,8.61974977974133,1.09861228866811,1.09861228866811,1.09861228866811,8.75384509275524,1.79175946922805,1.38629436111989,1.94591014905531,7.93880224815448,0,0,0,0,0,0,1,0,0,5
"186","Red Hill",8650,9.06531459992592,5,1.6094379124341,2010-11-05,269,0,806,2,2,2,1529,3,3,3,2820,3,3,3,4196,3,3,3,5036,4,4,4,5924,4,4,4,6.69332366826995,1.09861228866811,1.09861228866811,1.09861228866811,6.58479139238572,0.693147180559945,0.693147180559945,0.693147180559945,7.16394668434255,0,0,0,7.22766249872865,0,0,0,6.73459165997295,0.693147180559945,0.693147180559945,0.693147180559945,6.7900972355139,0,0,0,0,0,0,1,0,0,9
"187","RED",21761408,16.895648683741,3255,8.08794755464267,2010-10-15,69,0,319832,54,73,159,349195,55,76,164,375574,55,76,164,407880,56,79,167,452581,63,84,173,502709,66,90,179,12.6755542635518,4.00733318523247,4.30406509320417,5.07517381523383,10.2875247132307,0.693147180559945,1.38629436111989,1.79175946922805,10.1803614262713,0,0,0,10.383039203997,0.693147180559945,1.38629436111989,1.38629436111989,10.70777352233,2.07944154167984,1.79175946922805,1.94591014905531,10.8223549619237,1.38629436111989,1.94591014905531,1.94591014905531,1,0,0,1,0,0,5
"188","Remember Me",8089139,15.9060328556823,2212,7.70165236264223,2010-03-12,248,0,302864,54,65,99,321905,55,69,103,335942,63,80,117,352643,68,85,126,381765,75,96,141,424057,96,131,180,12.6210424406526,4.00733318523247,4.18965474202643,4.60517018598809,9.85440234484564,0.693147180559945,1.6094379124341,1.6094379124341,9.54952321729037,2.19722457733622,2.484906649788,2.70805020110221,9.72328375171318,1.79175946922805,1.79175946922805,2.30258509299405,10.2792835189822,2.07944154167984,2.484906649788,2.77258872223978,10.6523768667067,3.09104245335832,3.58351893845611,3.68887945411394,1,0,0,1,0,0,5
"189","Repo Men",6126170,15.6280803165612,2521,7.83241092718792,2010-03-19,1005,0,160796,114,154,209,174172,114,155,212,197071,117,160,220,216890,121,168,228,233130,124,171,231,282676,127,176,237,11.9878979788365,4.74493212836325,5.04342511691925,5.34710753071747,9.50129209329559,0,0.693147180559945,1.38629436111989,10.0388921895423,1.38629436111989,1.79175946922805,2.19722457733622,9.89444680788398,1.6094379124341,2.19722457733622,2.19722457733622,9.6952941881746,1.38629436111989,1.38629436111989,1.38629436111989,10.8106769930211,1.38629436111989,1.79175946922805,1.94591014905531,1,0,0,1,0,0,6
"190","Resident Evil Afterlife",26650264,17.0983096147184,3203,8.07184314960916,2010-09-10,963,0,1561857,352,518,756,1612005,379,536,778,1697836,393,569,822,1776488,402,590,845,1872431,414,611,873,1996981,426,625,889,14.2613866961584,5.8664680569333,6.25190388316589,6.62936325343745,10.8227538530118,3.3322045101752,2.94443897916644,3.13549421592915,11.3601471763166,2.70805020110221,3.52636052461616,3.80666248977032,11.2728010514335,2.30258509299405,3.09104245335832,3.17805383034795,11.4715199669116,2.56494935746154,3.09104245335832,3.36729582998647,11.7324705495621,2.56494935746154,2.70805020110221,2.83321334405622,1,1,1,1,0,0,8
"191","Restrepo",35581,10.4795670665022,2,0.693147180559945,2010-06-25,124,0,3053,2,2,2,3563,2,2,2,5300,2,2,2,6739,4,4,4,8913,5,6,6,9935,6,7,7,8.02420748577858,1.09861228866811,1.09861228866811,1.09861228866811,6.2363695902037,0,0,0,7.46049030582534,0,0,0,7.27239839257005,1.09861228866811,1.09861228866811,1.09861228866811,7.68478394352278,0.693147180559945,1.09861228866811,1.09861228866811,6.93049476595163,0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,1,1,0,2
"192","Robin Hood",36063385,17.4007886426594,3503,8.16137502319749,2010-05-14,943,0,845575,130,150,265,881706,137,159,282,922997,150,169,295,967055,153,172,298,1022596,153,178,306,1103088,174,199,333,13.6477733309216,4.87519732320115,5.01727983681492,5.5834963087817,10.4949341782697,2.07944154167984,2.30258509299405,2.89037175789616,10.6284240555855,2.63905732961526,2.39789527279837,2.63905732961526,10.6932849237756,1.38629436111989,1.38629436111989,1.38629436111989,10.9248947702953,0,1.94591014905531,2.19722457733622,11.295925503104,3.09104245335832,3.09104245335832,3.3322045101752,1,0,0,1,0,0,3
"193","Saint John of Las Vegas",21666,9.98349949050551,2,0.693147180559945,2010-01-29,0,1,2475,0,0,0,2558,0,0,0,2646,0,0,0,2757,0,0,0,2873,0,0,0,2967,0,0,0,7.81439963380449,0,0,0,4.43081679884331,0,0,0,4.48863636973214,0,0,0,4.71849887129509,0,0,0,4.76217393479776,0,0,0,4.55387689160054,0,0,0,0,0,0,1,0,0,4
"194","Salt",36011243,17.3993417532187,3612,8.19201691453688,2010-07-23,505,0,495893,111,139,192,515525,113,141,194,541111,112,144,199,567038,127,163,220,600495,132,169,229,626832,142,182,247,13.1141174731905,4.71849887129509,4.9416424226093,5.26269018890489,9.88496710289875,1.09861228866811,1.09861228866811,1.09861228866811,10.1498396889872,0,1.38629436111989,1.79175946922805,10.1630787448214,2.77258872223978,2.99573227355399,3.09104245335832,10.4180461998912,1.79175946922805,1.94591014905531,2.30258509299405,10.1787680422702,2.39789527279837,2.63905732961526,2.94443897916644,1,0,0,1,1,0,4
"195","Saw 3D",22530123,16.930363771781,2808,7.9402277651457,2010-10-29,409,0,788497,218,393,685,848960,217,414,721,936246,221,419,732,1018280,219,432,754,1142099,231,445,784,1281960,237,457,810,13.5778851489204,5.3890717298165,5.97635090929793,6.53087762772588,11.0098034255893,0,3.09104245335832,3.61091791264422,11.3769568189408,1.6094379124341,1.79175946922805,2.484906649788,11.314901264449,0,2.63905732961526,3.13549421592915,11.7265841770732,2.56494935746154,2.63905732961526,3.43398720448515,11.8484115011699,1.94591014905531,2.56494935746154,3.29583686600433,1,1,1,1,0,0,4
"196","Scott Pilgrim vs. the World",10609795,16.1772881890086,2818,7.94378269245863,2010-08-13,812,0,792385,130,176,235,849860,136,192,253,891159,141,200,261,913045,156,214,276,1016272,178,260,343,1232199,208,311,410,13.5828039258059,4.87519732320115,5.17614973257383,5.46383180502561,10.9591227483491,1.94591014905531,2.83321334405622,2.94443897916644,10.6286177789491,1.79175946922805,2.19722457733622,2.19722457733622,9.99364813224408,2.77258872223978,2.70805020110221,2.77258872223978,11.544695413059,3.13549421592915,3.85014760171006,4.21950770517611,12.2827002977651,3.43398720448515,3.95124371858143,4.21950770517611,1,0,0,1,1,0,6
"197","Secretariat",12694770,16.3567006555878,3072,8.03008409426756,2010-10-08,476,0,146585,46,50,72,155262,49,51,73,163312,48,52,74,174652,50,54,76,191593,50,54,76,213655,56,61,88,11.8953675659209,3.85014760171006,3.93182563272433,4.29045944114839,9.0685463663583,1.38629436111989,0.693147180559945,0.693147180559945,8.99355158629998,0,0.693147180559945,0.693147180559945,9.33617975681533,1.09861228866811,1.09861228866811,1.09861228866811,9.7375510249915,0,0,0,10.0016572763084,1.94591014905531,2.07944154167984,2.56494935746154,1,0,0,1,0,0,9
"198","See What I%27m Saying The Deaf Entertainers Documentary",4996,8.51639287124547,1,0,2010-03-19,-447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"199","Sex and the City 2",31001870,17.2495580832107,3445,8.14467918344776,2010-05-27,357,0,423074,118,120,172,457204,143,139,196,512044,155,155,221,554638,173,169,236,603640,189,185,281,663512,201,204,303,12.9553047472763,4.77912349311153,4.79579054559674,5.15329159449778,10.4379613412078,3.25809653802148,2.99573227355399,3.2188758248682,10.9121933683751,2.56494935746154,2.83321334405622,3.25809653802148,10.6594921544769,2.94443897916644,2.70805020110221,2.77258872223978,10.7996367997084,2.83321334405622,2.83321334405622,3.8286413964891,10.9999809312326,2.56494935746154,2.99573227355399,3.13549421592915,1,1,0,0,0,0,0
"200","She%27s Out of My League",9775278,16.095367103329,2956,7.99159228206809,2010-03-12,696,0,97174,37,38,76,108907,37,38,76,117160,38,40,78,127372,41,44,86,156572,50,53,100,201002,54,57,104,11.4842687557204,3.63758615972639,3.66356164612965,4.34380542185368,9.3702458894858,0,0,0,9.01845321031253,0.693147180559945,1.09861228866811,1.09861228866811,9.2314166975781,1.38629436111989,1.6094379124341,2.19722457733622,10.2819582342453,2.30258509299405,2.30258509299405,2.70805020110221,10.7016927029915,1.6094379124341,1.6094379124341,1.6094379124341,1,0,0,1,0,0,5
"201","Shrek Forever After",70838207,18.0759090599996,4359,8.37999795223839,2010-05-21,1843,0,1524372,926,1208,1688,1576942,958,1250,1739,1633010,987,1285,1785,1708839,1025,1333,1851,1786222,1052,1370,1897,1863799,1112,1444,1997,14.2370937359383,6.83195356556585,7.09754885061479,7.4318919168078,10.8699199158886,3.49650756146648,3.76120011569356,3.95124371858143,10.9343383541094,3.40119738166216,3.58351893845611,3.85014760171006,11.236249271695,3.66356164612965,3.89182029811063,4.20469261939097,11.2565353198624,3.3322045101752,3.63758615972639,3.85014760171006,11.2590391608215,4.11087386417331,4.31748811353631,4.61512051684126,1,1,1,1,0,0,5
